,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
18,GO_Biological_Process_2025,External Encapsulating Structure Organization (GO:0045229),24/111,3.403712301814333e-06,0.0006008447926465932,0,0,3.3219219898247596,41.825136732841806,VIT;COL17A1;MMP1;COL22A1;MMP3;MMP10;COL19A1;HRNR;ADAMTS20;TGM1;MMP12;C6ORF15;MMP13;MMP27;ADAMTS18;COL7A1;ADAMTS17;MANSC4;COL4A6;COL9A1;COL4A5;COL9A3;MATN4;LRP12
19,GO_Biological_Process_2025,Antimicrobial Humoral Response (GO:0019730),28/147,7.430755467616054e-06,0.0012169745361094,0,0,2.8359051707467997,33.49170834046342,PGLYRP4;CXCL6;PGLYRP3;DEFB126;CXCL1;CST9;CXCL13;NTS;HTN1;HTN3;NPY;RNASE7;MUC7;S100A12;IL36RN;PI3;SPRR2A;KRT6A;TSLP;DEFA5;POMC;H2BC11;XCL1;DEFB4A;S100A9;GAPDH;S100A7;CCL26
20,GO_Biological_Process_2025,Antimicrobial Humoral Immune Response Mediated by Antimicrobial Peptide (GO:0061844),24/116,7.619697453278996e-06,0.0012169745361094,0,0,3.140527441197434,37.01040580036668,PGLYRP4;CXCL6;PGLYRP3;TSLP;DEFA5;DEFB126;CXCL1;CXCL13;NTS;HTN1;HTN3;POMC;NPY;H2BC11;RNASE7;MUC7;S100A12;XCL1;DEFB4A;S100A9;GAPDH;KRT6A;S100A7;CCL26
21,GO_Biological_Process_2025,Synapse Assembly (GO:0007416),20/87,8.260117655475962e-06,0.0012592924825666,0,0,3.5891178509024533,42.00729276192606,NLGN4Y;GABRA1;NLGN1;GABRA5;WNT3A;NRXN1;GABRA4;WNT5A;GABRA3;LRRC4;NRXN2;GABRG3;GABRG2;PTPRD;PCDHB6;NRCAM;DRD2;GABRE;SDK2;ADGRL3
22,GO_Biological_Process_2025,Cell-Cell Junction Assembly (GO:0007043),17/67,9.619852695367893e-06,0.0014028254756636,0,0,4.0837728459530025,47.174443666598286,LIM2;JUP;CDH8;CLDN11;GJA1;GJB2;GJB6;TRPV4;CDH22;ZNF703;CDH12;FSCN1;CDH13;DSG1;PKP1;POTEF;DSG3
23,GO_Biological_Process_2025,Canonical Wnt Signaling Pathway (GO:0060070),16/63,1.7256673986048845e-05,0.0024116201895503,0,0,4.086882902388586,44.822118228757944,WNT10B;RARG;WNT2B;JUP;WNT3A;FZD7;SIAH2;WNT7B;WNT5A;LEF1;FZD6;FZD10;WNT6;SFRP1;WNT11;DVL3
24,GO_Biological_Process_2025,Inner Ear Morphogenesis (GO:0042472),10/28,2.7066673213219175e-05,0.0036312648782854,0,0,6.654032199841167,69.98183640985738,TBX1;TFAP2A;MYO3A;HOXA1;NEUROG1;PAX2;TBX18;FGFR2;POU3F4;NECTIN1
25,GO_Biological_Process_2025,Extracellular Structure Organization (GO:0043062),22/111,3.6282283519967583e-05,0.0046804145740758,0,0,2.9724435810835668,30.390801164875885,VIT;COL17A1;MMP1;COL22A1;MMP3;MMP10;COL19A1;ADAMTS20;MMP12;C6ORF15;MMP13;MMP27;ADAMTS18;COL7A1;ADAMTS17;MANSC4;COL4A6;COL9A1;COL4A5;COL9A3;MATN4;LRP12
26,GO_Biological_Process_2025,Skeletal System Development (GO:0001501),28/160,3.789371297591552e-05,0.0047072412341192,0,0,2.554798477875401,26.00970161297026,DLX1;DLX2;DLX5;DLX6;NCAN;SHOX2;LECT2;HOXA13;COL19A1;PTHLH;HOXA11;GLI2;GJA1;FGF8;WNT11;SHOX;ALX4;PITX1;NKX3-2;TFAP2A;AHSG;WNT5A;EN1;BMP7;PAX1;SULF2;FGFR3;FGFR2
27,GO_Biological_Process_2025,Axon Guidance (GO:0007411),27/152,3.95046576758656e-05,0.0047320936373161,0,0,2.6007989487516427,26.369739755504416,NOTCH3;SEMA3D;NRXN1;SEMA3F;NTN1;IGSF9;GLI2;NRCAM;OTX2;EPHB1;EPHB3;EPHA7;EPHA6;SEMA6A;CNTN5;EPHA8;DCC;SEMA6D;WNT5A;NELL2;ARK2C;GAP43;VANGL2;GDNF;CNTN1;CNTN2;CDK5R1
28,GO_Biological_Process_2025,Cell-Cell Adhesion via Plasma-Membrane Adhesion Molecules (GO:0098742),29/171,5.044836288901285e-05,0.0053979028453102,0,0,2.459974981467754,24.34037069679916,PTPRT;NLGN1;NRXN1;LRRC4;CELSR2;CLDN1;CDH8;IGSF9;CLDN20;SLITRK2;CDH22;LGALS7B;SELE;IGSF11;PTPRD;CLDN11;CLDN8;PCDHB6;CDH12;CLDN19;CNTN2;FAT2;CDH13;DSG1;CLDN17;CLDN16;SDK2;ADGRL3;NECTIN1
29,GO_Biological_Process_2025,Hepoxilin Biosynthetic Process (GO:0051122),5/7,5.093321764995858e-05,0.0053979028453102,0,0,29.872085492227978,295.2854229345862,GSTM2;GSTM1;ALOX15;ALOX12B;ALOXE3
30,GO_Biological_Process_2025,Hepoxilin Metabolic Process (GO:0051121),5/7,5.093321764995858e-05,0.0053979028453102,0,0,29.872085492227978,295.2854229345862,GSTM2;GSTM1;ALOX15;ALOX12B;ALOXE3
31,GO_Biological_Process_2025,Positive Regulation of Cell Differentiation (GO:0045597),43/297,5.150056381929868e-05,0.0053979028453102,0,0,2.045547468916983,20.197567569007905,FBN2;DLX1;DLX2;LAMA1;LEF1;PLA2G3;TWIST1;PTN;LMNB2;HOXA11;NEUROD2;GJA1;FGF8;SULT1E1;GPC1;CCN6;DPF1;ZNF703;ALX1;NRCAM;POTEF;NKX2-5;TP63;ZNF385A;ADIG;MYOG;SERPINB3;EDN3;TCF15;WNT7B;ACTL6A;BMP7;FOXN1;ADRA2B;PAX2;MAPK12;OLFM1;SFRP1;GDNF;MYOD1;VWC2;MYF6;NEUROG1
32,GO_Biological_Process_2025,Anterograde Trans-Synaptic Signaling (GO:0098916),31/189,5.460512630610864e-05,0.0054468947945373,0,0,2.364382682076683,23.20732108953862,CHRM3;CHRNA4;NRXN1;CHRNA6;CACNA1B;HTR2C;NRXN2;LPAR3;SLC1A6;SLC6A2;GRM1;NPPC;GABRR1;HTR7;NPBWR1;NPY;PENK;NPTX2;SNCB;SLC18A3;SNCA;CHRNB4;HTR1E;HTR3C;GAD2;SYT9;SYN2;DLG1;SYT10;PCDHB6;HAP1
33,GO_Biological_Process_2025,Defense Response to Fungus (GO:0050832),12/42,5.521598778004493e-05,0.0054468947945373,0,0,4.794014313597918,47.00175324814796,GPR15LG;HTN3;TSLP;NLRP10;NPY;RNASE7;S100A12;IL36RN;DEFB4A;GAPDH;S100A9;S100A8
34,GO_Biological_Process_2025,Positive Regulation of Cell Population Proliferation (GO:0008284),62/484,6.12045776282145e-05,0.0058651472390008,0,0,1.781311652010951,17.28101837531201,CNTFR;PGAP1;MEGF10;BNC1;ADRA1D;LAMC2;GLI1;FOXM1;FGF3;FGF4;GHR;HTN3;GJA1;FGF8;CCND2;SOX15;SIX2;CHP2;POTEF;HRAS;KRT6A;SERPINB3;IL11;EDN3;SPHK1;ACTL6A;WNT5A;NRG1;NCCRP1;PAX2;PGF;DYNAP;SFRP1;CCKBR;BIRC5;CDH13;S100A9;LEF1;TTK;PTN;PTHLH;PDCD10;NTF3;ZNF703;TBX20;FGF20;PRAME;NKX2-5;IL12RB2;TBX1;NTRK2;TFAP2B;TSLP;WNT3A;AKR1C3;EPGN;CDK6;GDNF;GHRH;FGF19;FGFR3;FGFR2
35,GO_Biological_Process_2025,Retinoic Acid Metabolic Process (GO:0042573),9/25,6.393393701222007e-05,0.0059565117983051,0,0,6.733563311688312,65.03046668167113,CYP26A1;CYP2W1;UGT1A1;CYP2S1;ADH7;UGT1A9;ALDH8A1;UGT1A8;UGT1A7
36,GO_Biological_Process_2025,Morphogenesis of an Epithelium (GO:0002009),10/31,7.378758724269203e-05,0.0066887450705942,0,0,5.702527924750147,54.25567568486875,FLG2;NHERF1;AIRE;KRT16;PRKX;POTEF;SOX10;TBX18;FGFR2;KRT6A
37,GO_Biological_Process_2025,Retinoid Metabolic Process (GO:0001523),15/64,8.581738324493741e-05,0.007574513247461,0,0,3.672272037889471,34.38454426746332,UGT1A1;AKR1C3;SDR9C7;ADH7;LRP8;CYP26A1;AKR1B10;RDH12;CYP2S1;RBP1;RDH16;UGT1A9;ALDH8A1;UGT1A8;UGT1A7
38,GO_Biological_Process_2025,"Synaptic Transmission, GABAergic (GO:0051932)",7/16,0.0001009957430889725,0.0084679768282822,0,0,9.302060815679493,85.58297975861478,GABRA1;GABRA5;GABRA4;GABRA3;GABRE;GABRG3;GABRG2
39,GO_Biological_Process_2025,Inhibitory Synapse Assembly (GO:1904862),8/21,0.00010351432616564488,0.0084679768282822,0,0,7.363050965906255,67.56188701265118,GABRA1;GABRA5;GABRA4;GABRA3;WNT5A;GABRE;GABRG3;GABRG2
40,GO_Biological_Process_2025,Peripheral Nervous System Development (GO:0007422),8/21,0.00010351432616564488,0.0084679768282822,0,0,7.363050965906255,67.56188701265118,GSTM3;GDNF;ARTN;GPC1;NRG1;SERPINI1;SOX10;NEUROG3
41,GO_Biological_Process_2025,Fatty Acid Transport (GO:0015908),11/39,0.0001277868494270588,0.0102046926899608,0,0,4.705856399777076,42.18869401288089,FABP4;FABP5;SLC22A2;FABP7;SLC22A1;RBP1;FABP9;SLC27A6;PMP2;FABP12;SLC22A7
42,GO_Biological_Process_2025,Negative Regulation of Lipid Metabolic Process (GO:0045833),10/33,0.000133473602127377,0.0104109409659354,0,0,5.20609091165918,46.446696269159695,HCAR2;UGT1A10;ENDOU;UGT1A1;APOA2;CIDEA;UGT1A4;UGT1A9;UGT1A8;UGT1A7
43,GO_Biological_Process_2025,Unsaturated Fatty Acid Metabolic Process (GO:0033559),13/53,0.00015355569745318233,0.0117051320285903,0,0,3.895556640625,34.20862498111085,GSTM2;ELOVL2;PLA2G4B;CYP4F2;ALOX15;CYP4F3;SCD5;ALOX12;ALOX12B;PTGR1;CYP4F11;GSTA1;ALOXE3
44,GO_Biological_Process_2025,Mesodermal Cell Fate Commitment (GO:0001710),4/5,0.00016818071754985556,0.0125350694813825,0,0,47.76699029126213,415.1176657134799,SIX2;KLF4;PAX2;HOXA11
45,GO_Biological_Process_2025,Wnt Signaling Pathway (GO:0016055),17/83,0.00017795074623667056,0.0129749304973433,0,0,3.0910772212991535,26.68837232795818,WNT10B;RARG;WNT2B;JUP;WNT3A;FZD7;SIAH2;WNT7B;WNT5A;LEF1;FZD6;FZD10;CELSR2;WNT6;SFRP1;WNT11;DVL3
46,GO_Biological_Process_2025,Linoleic Acid Metabolic Process (GO:0043651),7/18,0.0002447049108206677,0.017209686854484,0,0,7.609951656644264,63.280229722294514,GSTM2;ELOVL2;ALOX15;GSTA1;ALOX12;ALOX12B;ALOXE3
47,GO_Biological_Process_2025,Cell Junction Assembly (GO:0034329),19/101,0.0002462924773450309,0.017209686854484,0,0,2.781850789096126,23.11437260232079,LIM2;NLGN1;NRXN1;NRXN2;CDH8;SH3BP1;TRPV4;CDH22;FSCN1;PCDHB6;CDH12;CLDN19;CDH13;DSG1;NRCAM;ITGA6;DRD2;SDK2;ADGRL3
48,GO_Biological_Process_2025,Negative Regulation of Striated Muscle Cell Apoptotic Process (GO:0010664),5/9,0.0002677170487478805,0.0183249588061304,0,0,14.934423575129534,122.84429472780349,HAND2;GATA4;NRG1;NKX2-5;BMP7
49,GO_Biological_Process_2025,Endocrine System Development (GO:0035270),8/24,0.0003032674761148997,0.0203431822977874,0,0,5.981505515898767,48.45555041356101,TBX1;SOX2;TG;WNT11;FOXE1;SIX3;NKX2-5;GLI2
50,GO_Biological_Process_2025,Axonogenesis (GO:0007409),30/200,0.0003607914590759083,0.023727344190992,0,0,2.123804360453859,16.835844103465284,NOTCH3;SEMA3D;NRXN1;SEMA3F;IGSF9;GLI2;SLITRK2;POTEE;NRCAM;POTEF;OTX2;DRD2;EPHB1;EPHB3;EPHA7;EPHA6;SEMA6A;BCL11B;CNTN5;EPHA8;DCC;SEMA6D;WNT5A;PAX2;ISL2;MAP1B;CNTN1;CNTN2;FGFR2;CDK5R1
51,GO_Biological_Process_2025,Neuropeptide Signaling Pathway (GO:0007218),15/73,0.00040449667903205504,0.0260900357975675,0,0,3.100919390370004,24.227070872535016,NPSR1;NXPH2;NXPH4;GPR83;SORCS3;SSTR2;NTS;LTB4R;SSTR4;MCHR2;CCKBR;NPBWR1;NPY;PENK;GPR149
52,GO_Biological_Process_2025,Neuron Projection Morphogenesis (GO:0048812),25/157,0.0004381779915371288,0.0277292261059533,0,0,2.2765797741191443,17.60453039878803,CNTNAP2;NLGN1;NRN1;NYAP1;NRXN1;CELSR2;KLK8;NTF4;SLITRK2;NTF3;POTEE;NRCAM;POTEF;DRD2;EPHB1;EPHB3;ZNF365;BCL11B;DCC;BMP7;PAX2;ISL2;MAP1B;SGK1;FGFR2
53,GO_Biological_Process_2025,Muscle Cell Fate Commitment (GO:0042693),5/10,0.0005012520952504153,0.0311333245827757,0,0,11.946891191709843,90.77727474839118,MYOG;TBX1;WNT3A;MYOD1;MYF6
54,GO_Biological_Process_2025,Neurotransmitter Transport (GO:0006836),11/46,0.0006153774971559915,0.037526838644749,0,0,3.7632546906929223,27.82277555117294,SLC5A7;NRXN1;SLC22A2;SLC6A15;SLC22A1;NRXN2;SLC17A7;SLC1A6;SLC6A2;SYN2;SLC18A3
55,GO_Biological_Process_2025,"Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:0060071)",8/27,0.000742561341312831,0.0444741203350577,0,0,5.03623757641996,36.28813179776868,WNT11;VANGL2;FZD7;WNT7B;FZD6;WNT5A;DVL3;CELSR2
56,GO_Biological_Process_2025,Regulation of Dopamine Secretion (GO:0014059),5/11,0.0008604152118308349,0.0502024966578657,0,0,9.955202936096718,70.26477285346058,GDNF;CHRNA6;FGF20;DRD2;SNCA
57,GO_Biological_Process_2025,Presynapse Assembly (GO:0099054),6/16,0.0008681409678462182,0.0502024966578657,0,0,7.170836033700583,50.54834508700942,NLGN4Y;PTPRD;NLGN1;WNT3A;NRXN1;WNT5A
58,GO_Biological_Process_2025,Intermediate Filament Bundle Assembly (GO:0045110),4/7,0.0010367937907547,0.0560871995837304,0,0,15.920604099244876,109.40037690392953,KRT14;NEFL;PKP1;NEFM
59,GO_Biological_Process_2025,Positive Regulation of Oligodendrocyte Differentiation (GO:0048714),4/7,0.0010367937907547,0.0560871995837304,0,0,15.920604099244876,109.40037690392953,PTPRZ1;TENM4;PTN;ZNF365
60,GO_Biological_Process_2025,Positive Regulation of Tooth Mineralization (GO:0070172),4/7,0.0010367937907547,0.0560871995837304,0,0,15.920604099244876,109.40037690392953,TFAP2A;WNT6;AMTN;ODAPH
61,GO_Biological_Process_2025,Postsynapse Assembly (GO:0099068),4/7,0.0010367937907547,0.0560871995837304,0,0,15.920604099244876,109.40037690392953,NLGN1;NRXN1;WNT5A;NRXN2
62,GO_Biological_Process_2025,Positive Regulation of Synapse Assembly (GO:0051965),9/35,0.0010903640143128,0.0576957108634969,0,0,4.141483516483516,28.25006826432489,PTPRD;NLGN1;CLSTN2;SLITRK2;NRXN1;IL1RAP;EPHB1;VSTM5;EPHB3
63,GO_Biological_Process_2025,Positive Regulation of MAPK Cascade (GO:0043410),45/362,0.0011109506111289,0.0576957108634969,0,0,1.7115871870595345,11.643138974827025,NECAB2;NDRG4;NRXN1;DIRAS2;ALOX15;HTR2C;ALOX12B;ADRA1D;FZD10;FGF3;FGF4;SOX2;GHR;FGF8;GPNMB;PDCD10;NTF3;P2RY1;FGF20;S100A12;DVL3;HRAS;TBX1;IL11;NTRK2;EDN3;EPHA8;FZD7;SPHK1;WNT7B;WNT5A;NRG1;TPD52L1;ADRA2B;EDAR;SH3RF2;EPGN;FGF19;HAND2;ACKR3;S100A9;FGFR3;FGFR2;DSC3;S100A7
64,GO_Biological_Process_2025,Cellular Response to Retinoic Acid (GO:0071300),10/42,0.0011181339314631,0.0576957108634969,0,0,3.740050357374918,25.417734226700833,TBX1;WNT6;WNT10B;WNT11;WNT3A;FZD7;WNT7B;WNT5A;FZD10;PAX2
65,GO_Biological_Process_2025,Neuron Projection Guidance (GO:0097485),21/132,0.0012272091334462,0.0623645368724056,0,0,2.2707655299278335,15.220970151473209,NOTCH3;EPHA7;EPHA6;SEMA6A;CNTN5;EPHA8;DCC;SEMA3D;SEMA6D;NRXN1;WNT5A;SEMA3F;IGSF9;GLI2;CNTN1;CNTN2;NRCAM;OTX2;EPHB1;EPHB3;CDK5R1
66,GO_Biological_Process_2025,Defense Response to Gram-positive Bacterium (GO:0050830),17/98,0.0013242637476883,0.0659341453310185,0,0,2.516600586661509,16.67725699536399,GBP6;PGLYRP4;PGLYRP3;RNASE10;DEFA5;ADM;GPR15LG;LCE3C;LCE3A;NPY;H2BC11;RNASE7;LALBA;SPRR2A;DEFB4A;KRT6A;MBL2
67,GO_Biological_Process_2025,Negative Regulation of Peptidase Activity (GO:0010466),7/23,0.0013367685994362,0.0659341453310185,0,0,5.230423151750973,34.61232557446025,SERPINB3;SERPINB4;CSTA;SERPINB13;SPOCK3;FETUB;GAPDH
68,GO_Biological_Process_2025,Non-Canonical Wnt Signaling Pathway (GO:0035567),10/43,0.0013572708718269,0.0659421884975179,0,0,3.626518597278831,23.9432886922442,SFRP1;WNT11;VANGL2;FZD7;WNT7B;FZD6;WNT5A;DVL3;FZD10;CELSR2
69,GO_Biological_Process_2025,Presynapse Organization (GO:0099172),5/12,0.001381220249302,0.0659421884975179,0,0,8.532568467801628,56.18515387486508,NLGN4Y;PTPRD;NLGN1;WNT3A;WNT5A
70,GO_Biological_Process_2025,Axon Development (GO:0061564),18/107,0.0013959139485163,0.0659421884975179,0,0,2.425645278477018,15.946691544746477,BCL11B;DCC;PAX2;NEUROD2;ISL2;GAP43;SLITRK2;MAP1B;POTEE;NRCAM;POTEF;DRD2;NEUROG1;FGFR2;NEUROG2;EPHB3;CDK5R1;NEUROG3
71,GO_Biological_Process_2025,Cardiac Muscle Tissue Development (GO:0048738),11/51,0.0015367819410008,0.0715884254182911,0,0,3.291953836150846,21.325489932161947,GJA1;MYL7;HEY1;TBX20;NRG1;GATA4;NKX2-5;ASB2;BMP7;SGCZ;SGCG
