,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
10,KEGG_2021_Human,Drug metabolism,34/108,2.7446660852450116e-05,0.000773496805841776,0,0,2.5002450637165663,26.260739074731216,CDA;UGT1A10;ADH1B;DPYS;GMPS;ADH7;ADH4;ALDH3B2;HPGDS;ALDH3B1;AOX1;UGT1A4;UGT2A1;UGT1A9;UGT1A8;UGT1A7;GSTM4;GSTM3;GSTM2;UGT2B11;GSTM1;UGT1A1;UGT2B15;UGT2B17;FMO1;FMO3;FMO5;ALDH3A1;UCK2;GSTA5;GSTA2;GSTA1;UGT2B4;GSTM5
11,KEGG_2021_Human,Cell adhesion molecules,41/148,0.00011956627914032544,0.0030887955444584,0,0,2.08577443298844,18.837963180875988,CNTNAP2;NLGN1;NRXN1;LRRC4;NRXN2;VTCN1;CLDN2;CLDN1;ICAM1;CLDN20;HLA-DMA;CDH3;CLDN24;CLDN23;NRCAM;HLA-DPA1;NLGN4Y;HLA-DRB5;CADM1;CD8B2;SELE;CLDN6;IGSF11;CLDN11;OCLN;CLDN3;CD40LG;CLDN9;CLDN8;CNTN1;CLDN19;ITGA8;CNTN2;CLDN18;CLDN17;ITGA6;CDH15;CLDN16;HLA-DQB1;ITGA9;NECTIN1
12,KEGG_2021_Human,Protein digestion and absorption,31/103,0.0001546182676130829,0.0036870509969273,0,0,2.3409630108918367,20.5408999562474,COL17A1;KCNK5;PRSS1;CPB2;SLC1A1;COL11A2;SLC3A1;COL19A1;DPP4;KCNN4;PRSS2;CPA2;COL26A1;MME;COL25A1;COL22A1;KCNJ13;ATP1B3;ATP1B1;SLC9A3;SLC7A8;MEP1A;SLC7A9;COL4A4;KCNQ1;COL7A1;COL4A3;COL4A6;COL9A1;COL4A5;COL9A3
13,KEGG_2021_Human,Steroid hormone biosynthesis,21/61,0.0002288344073346148,0.0050670475909807,0,0,2.8506772009029344,23.895835639610684,UGT1A10;CYP3A7-CYP3A51P;UGT2B11;UGT1A1;SRD5A2;UGT2B15;HSD17B3;AKR1C3;UGT2B17;HSD17B6;CYP17A1;STS;SULT1E1;CYP21A2;HSD17B1;UGT2B4;UGT1A4;UGT2A1;UGT1A9;UGT1A8;UGT1A7
14,KEGG_2021_Human,Estrogen signaling pathway,37/137,0.0004305426890182597,0.0088978822397107,0,0,2.0122722852512154,15.596044061048872,SHC3;CALML5;KRT24;KRT23;CALML3;ADCY2;KRT20;ADCY8;GRM1;KRT33B;KRT33A;CREB3L3;CREB3L1;KRT25;HRAS;GABBR2;KCNJ9;KRT35;KRT13;KRT34;KRT32;KRT10;KRT31;ESR1;KRT9;POMC;KRT19;KRT18;KRT17;KRT38;KRT16;KRT37;KRT15;KRT36;KRT14;TFF1;FKBP4
15,KEGG_2021_Human,Cytokine-cytokine receptor interaction,67/295,0.0007971229655198554,0.0154442574569471,0,0,1.60155913515376,11.426326221225064,CNTFR;CXCL6;IL1RN;IL20;CSF2;CSF3R;IL25;AMHR2;EPO;IL24;CXCL17;CXCL1;IL1RAP;CXCL13;EDA2R;GHR;IL36A;IL36B;CCR9;IL11;IL1R2;TNFRSF18;IL19;TGFBR2;EDAR;IL1A;IFNK;XCL1;IL6ST;CCL14;CX3CR1;CCL13;IL20RB;CSF2RA;ACVR1C;THPO;IL36RN;CCL17;CCL15;IL12RB2;TNFSF18;GDF10;NGFR;IL31;TSLP;TNFSF15;CD70;GDF15;IL37;TNFSF13;TNFRSF10C;IL36G;PPBP;GDF5;BMP7;BMP6;IL2;EPOR;IL1F10;BMP5;GH2;CD40LG;ACKR3;INHA;IL17C;CCL26;CRLF2
16,KEGG_2021_Human,Pentose and glucuronate interconversions,13/34,0.0011595620682181,0.0211449553616251,0,0,3.3564765887056014,22.688818003063865,UGT1A10;KL;UGT2B11;UGT1A1;UGT2B15;UGT2B17;AKR1B10;UGT1A4;UGT2B4;UGT2A1;UGT1A9;UGT1A8;UGT1A7
17,KEGG_2021_Human,Salivary secretion,26/93,0.0016928952813294,0.0288559673464294,0,0,2.107129083265842,13.446254492681147,CHRM3;CALML5;ADRA1D;CALML3;ADCY2;AQP5;ADRA1B;BEST2;ADCY8;STATH;HTN1;RYR3;CST5;HTN3;DMBT1;MUC7;PRKG2;NOS1;KCNN4;AMY1A;AMY1B;ATP1B3;ATP1B1;LYZ;MUC5B;TRPV6
18,KEGG_2021_Human,Arachidonic acid metabolism,19/61,0.0017685915470392,0.0288559673464294,0,0,2.4544910455319737,15.555513197431203,PLA2G2F;GPX2;PLA2G12B;PLA2G1B;PLA2G2C;PLA2G4B;CYP4F2;ALOX15;CYP4F3;AKR1C3;PLA2G4A;PLA2G3;PLAAT3;ALOX12;ALOX12B;ALOX15B;HPGDS;PLA2G10;LTA4H
19,KEGG_2021_Human,Hematopoietic cell lineage,27/99,0.0020708036353081,0.0320974563472761,0,0,2.0362681744749596,12.58376777107174,GYPA;CSF2;CSF3R;TFRC;EPO;CD1E;CD1C;CD1B;CSF2RA;CD1A;HLA-DMA;THPO;ANPEP;CD55;HLA-DPA1;IL11;HLA-DRB5;MME;IL1R2;ITGA1;CD8B2;DNTT;EPOR;GP9;IL1A;ITGA6;HLA-DQB1
20,KEGG_2021_Human,ECM-receptor interaction,24/88,0.0035579373659588,0.0525219325451066,0,0,2.035264686894771,11.475991144227155,TNXB;ITGB4;LAMA1;ITGA1;LAMB4;LAMC2;THBS4;DSPP;COMP;GP9;FRAS1;IBSP;SV2B;COL4A4;ITGA10;COL4A3;CHAD;COL4A6;ITGA8;COL9A1;COL4A5;ITGA6;COL9A3;ITGA9
21,KEGG_2021_Human,Morphine addiction,24/91,0.0056398343986064,0.0794703937985447,0,0,1.9437865546380428,10.064733520594592,GABRQ;GABRB2;GABBR2;GABRA1;GABRB1;PDE1C;GABRA5;KCNJ9;PDE4D;GABRA4;PDE4C;GABRA3;CACNA1B;ARRB1;ADCY2;ADCY8;GABRG3;GNG11;GABRG2;GABRR3;GNGT1;GABRR1;ADORA1;GABRE
22,KEGG_2021_Human,Basal cell carcinoma,18/63,0.0064171653257571,0.0864922283036836,0,0,2.169201030927835,10.951816171012284,WNT10B;WNT2B;FZD4;WNT3A;HHIP;FZD7;WNT7B;WNT5A;LEF1;FZD6;FZD10;GLI1;KIF7;GLI2;WNT6;WNT11;SMO;DVL3
23,KEGG_2021_Human,Linoleic acid metabolism,10/29,0.0097695435107936,0.1192559228058159,0,0,2.851271817074821,13.197070369044829,PLA2G2F;PLA2G12B;PLA2G1B;PLA2G2C;PLA2G4B;ALOX15;PLA2G10;PLA2G3;PLA2G4A;PLAAT3
24,KEGG_2021_Human,cAMP signaling pathway,47/216,0.0100732725689569,0.1192559228058159,0,0,1.5111810266031651,6.948213367334561,VIPR2;CALML5;NPR1;HHIP;PTGER2;CALML3;ADCY2;CACNA1D;OXT;HTR4;GLI1;ADCY8;PLD1;HCAR2;HCAR3;MC2R;HCAR1;CREB3L3;CREB3L1;NPY;ADORA1;CNGA3;CNGA4;CGA;DRD2;GRIA4;VAV3;GABBR2;GHSR;LHCGR;EDN3;HTR1E;HTR1F;PDE4D;PDE4C;NPY1R;ATP1B3;SSTR1;ATP1B1;SSTR2;GRIN1;GIP;POMC;ADCY10;SST;PPP1R1B;CFTR
25,KEGG_2021_Human,alpha-Linolenic acid metabolism,9/25,0.0102970385607582,0.1192559228058159,0,0,3.046859942177963,13.942123190285384,PLA2G2F;PLA2G12B;PLA2G1B;PLA2G2C;PLA2G4B;PLA2G10;PLA2G3;PLA2G4A;PLAAT3
26,KEGG_2021_Human,Chemical carcinogenesis,51/239,0.0111063716783895,0.1192559228058159,0,0,1.47431012145188,6.634743941160868,UGT1A10;ARRB1;FGF3;FGF4;HPGDS;FGF8;CREB3L3;FGF9;CREB3L1;RPS6KA2;KPNA7;UGT2A1;HRAS;SULT2A1;CYP3A7-CYP3A51P;CHRNB4;UGT2B11;UGT1A1;UGT2B15;UGT2B17;CDC25A;BIRC5;UGT2B4;AIPL1;CHRNA4;CHRNA7;CACNA1B;CHRNA9;ADCY2;CACNA1D;ADCY8;EIF4EBP1;FGF20;UGT1A4;UGT1A9;UGT1A8;UGT1A7;SULT1A2;GSTM4;GSTM3;GSTM2;GSTM1;JAG1;KLF4;ESR1;GSTA5;KLF5;GSTA2;GSTA1;FGF18;GSTM5
27,KEGG_2021_Human,Gastric acid secretion,20/76,0.0111602073247151,0.1192559228058159,0,0,1.936768904854011,8.706552377227565,CHRM3;CALML5;KCNJ16;CALML3;ATP1B3;ADCY2;ATP1B1;SSTR2;ADCY8;MYLK3;ATP4B;ATP4A;SLC9A4;CCKBR;SST;KCNQ1;GAST;KCNJ1;KCNK2;CFTR
28,KEGG_2021_Human,Porphyrin and chlorophyll metabolism,13/43,0.0116897990878291,0.1192559228058159,0,0,2.348279189449984,10.447584969526234,UGT1A10;UGT2B11;UGT1A1;UGT2B15;UGT2B17;CP;HEPHL1;UGT1A4;UGT2B4;UGT2A1;UGT1A9;UGT1A8;UGT1A7
29,KEGG_2021_Human,Calcium signaling pathway,51/240,0.0120175058515373,0.1192559228058159,0,0,1.4664216712409484,6.483623390669332,RET;CHRM3;CALML5;HTR2B;HTR2C;CALML3;ADRA1D;HTR4;ADRA1B;RYR3;FGF3;MYLK3;GRM1;FGF4;CYSLTR1;HTR7;FGF8;FGF9;KDR;NOS1;LHCGR;AVPR1B;SPHK1;TNNC1;TNNC2;TRDN;CCKBR;ITPKA;AGTR1;PPIF;MET;PTGFR;PDE1C;CHRNA7;CACNA1B;ADCY2;CACNA1D;MST1R;ADCY8;GNA14;ERBB4;FGF20;NTRK2;NOS2;VEGFD;GRIN1;GDNF;FGF19;FGF18;FGFR3;FGFR2
30,KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,33/143,0.012021578104213,0.1192559228058159,0,0,1.6284881838782777,7.199631054066202,WNT2B;DLX5;HOXD1;ONECUT1;FZD10;SOX2;WNT6;ACVR1C;WNT11;DVL3;HOXA1;OTX1;HRAS;LEFTY2;WNT10B;LEFTY1;FZD4;WNT3A;FZD7;WNT7B;ESX1;WNT5A;ESRRB;FZD6;PAX6;KLF4;DUSP9;MAPK12;LHX5;IL6ST;FGFR3;NEUROG1;FGFR2
31,KEGG_2021_Human,Amoebiasis,25/102,0.0126949853309416,0.1192559228058159,0,0,1.7613400483920345,7.690976251932124,SERPINB10;CSF2;SERPINB13;LAMA1;HSPB1;CD1E;CXCL1;LAMC2;CD1C;C8B;CD1B;C8A;CD1A;GNA14;C9;SERPINB3;SERPINB4;NOS2;ARG1;IL1R2;LAMB4;COL4A4;COL4A3;COL4A6;COL4A5
32,KEGG_2021_Human,Pancreatic secretion,25/102,0.0126949853309416,0.1192559228058159,0,0,1.7613400483920345,7.690976251932124,CHRM3;PRSS1;CPB2;PLA2G1B;PLA2G3;ADCY2;ADCY8;SLC4A4;CLCA2;CLCA1;PRSS2;CLCA4;PLA2G2F;CPA2;PLA2G12B;AMY1A;PLA2G2C;AMY1B;SCTR;ATP1B3;CEL;ATP1B1;KCNQ1;PLA2G10;CFTR
33,KEGG_2021_Human,Histidine metabolism,8/22,0.0143381372574585,0.1288268902232606,0,0,3.0945958344802276,13.136040510271744,ALDH3A1;ALDH3B2;AOC1;HAL;ALDH2;ALDH3B1;CARNS1;HNMT
34,KEGG_2021_Human,Glycerophospholipid metabolism,24/98,0.0145449714768197,0.1288268902232606,0,0,1.7591820354893306,7.4422371015980495,PLA2G2F;ACHE;PCYT1B;PCYT1A;PLA2G12B;PNPLA7;PLA2G1B;PLA2G2C;DGKA;PLA2G4B;LPCAT1;PLA2G3;PLA2G4A;PLAAT3;PLD1;CRLS1;ETNPPL;PTDSS1;ETNK2;GPD1;PLA2G10;GPD1L;LPIN2;PLA1A
35,KEGG_2021_Human,Ether lipid metabolism,14/49,0.0152094691365932,0.1309704286762194,0,0,2.1676962676962677,9.073623405924083,PLA2G2F;GAL3ST1;PLA2G12B;PLA2G1B;PLA2G2C;PLA2G4B;LPCAT1;PLA2G4A;PLA2G3;PLAAT3;PEDS1;PLD1;PLA2G10;ENPP6
36,KEGG_2021_Human,GABAergic synapse,22/89,0.016871545863703,0.139409714926724,0,0,1.7806547905633126,7.268858557941831,GABRQ;GABRB2;GABBR2;GABRA1;GABRB1;GABRA5;GABRA4;GABRA3;CACNA1B;GAD2;SLC6A11;ADCY2;CACNA1D;ADCY8;GABRG3;GNG11;GABRG2;GABRR3;GNGT1;GABRR1;HAP1;GABRE
37,KEGG_2021_Human,PPAR signaling pathway,19/74,0.0170889327974693,0.139409714926724,0,0,1.8728913368294613,7.62140209679382,HMGCS1;MMP1;SCD5;APOA2;UCP1;AQP7;ACSL5;APOA1;LPL;CYP8B1;FABP3;FABP4;ACOX2;FABP5;FABP7;ME1;SLC27A6;HMGCS2;PLIN5
38,KEGG_2021_Human,Arrhythmogenic right ventricular cardiomyopathy,19/77,0.0255775561658158,0.1991130051170689,0,0,1.7757009345794392,6.509790697366525,DSP;ACTN3;JUP;ITGB4;LAMA1;CACNA2D1;ITGA1;LEF1;CACNA2D3;CACNA2D2;CACNA1D;CACNG6;GJA1;ITGA10;ITGA8;ITGA6;SGCG;DSC2;ITGA9
39,KEGG_2021_Human,Glycolysis / Gluconeogenesis,17/67,0.0259674846304714,0.1991130051170689,0,0,1.8426795491143315,6.7274574040824495,ADH1B;ADH7;ENO3;G6PC1;HK2;GCK;ALDH3A1;ADH4;ALDH3B2;ALDH2;HKDC1;ALDH3B1;PGM2;ALDOC;ALDOB;FBP1;GAPDH
40,KEGG_2021_Human,Systemic lupus erythematosus,30/135,0.0263343006767736,0.1991130051170689,0,0,1.5498983552023655,5.636798950775539,MACROH2A2;C8B;C8A;C2;C4B;H2AC11;C3;C4A;H2AC12;C5;H3C15;HLA-DMA;C6;C9;H3C1;H4C2;H4C1;H2BW1;H2BW2;ELANE;H3C7;HLA-DPA1;H2BC9;H3C8;H2AC8;HLA-DRB5;H2BC3;CD40LG;H2BC11;HLA-DQB1
41,KEGG_2021_Human,Fat digestion and absorption,12/43,0.0282893932480305,0.2088026644497495,0,0,2.09691940670055,7.476080375336594,PLA2G2F;ABCG8;ABCG5;PLA2G12B;PLA2G1B;NPC1L1;PLA2G2C;PLA2G10;PLA2G3;APOA1;CEL;APOB
42,KEGG_2021_Human,"Neomycin, kanamycin and gentamicin biosynthesis",3/5,0.0296687977342075,0.2138913325024265,0,0,8.116062840654056,28.549544472645135,HKDC1;GCK;HK2
43,KEGG_2021_Human,Nitrogen metabolism,6/17,0.0379238028187463,0.2612528638624746,0,0,2.952561559108414,9.661302020951435,CA12;CA1;CA3;CPS1;CA4;CA9
44,KEGG_2021_Human,Phenylalanine metabolism,6/17,0.0379238028187463,0.2612528638624746,0,0,2.952561559108414,9.661302020951435,ALDH3A1;ALDH3B2;TAT;ALDH3B1;PAH;MIF
45,KEGG_2021_Human,Galactose metabolism,9/31,0.042578194643666,0.2869400073812276,0,0,2.2151096574482376,6.99180096256269,MGAM2;AKR1B10;HKDC1;PGM2;LALBA;LCT;G6PC1;HK2;GCK
46,KEGG_2021_Human,Starch and sucrose metabolism,10/36,0.0445018926216002,0.2874080565145014,0,0,2.0827565750444927,6.482004082373182,MGAM2;AMY1A;TREH;AMY1B;HKDC1;PGM2;ENPP3;G6PC1;HK2;GCK
47,KEGG_2021_Human,Tyrosine metabolism,10/36,0.0445018926216002,0.2874080565145014,0,0,2.0827565750444927,6.482004082373182,ADH4;ALDH3B2;ALDH3A1;HGD;ADH1B;TAT;ALDH3B1;AOX1;MIF;ADH7
48,KEGG_2021_Human,Glutathione metabolism,14/57,0.0522671505630546,0.3306697280519785,0,0,1.7635658914728682,5.204965801192111,GSTM4;GSTM3;GPX2;GSTM2;GSTM1;HPGDS;GCLC;GSTA5;ANPEP;GSTA2;GSTA1;CHAC2;GCLM;GSTM5
49,KEGG_2021_Human,Carbohydrate digestion and absorption,12/47,0.0533979723066622,0.3310674283013061,0,0,1.8568305006890216,5.440480882739019,MGAM2;GNAT3;AMY1A;AMY1B;HKDC1;CACNA1D;TAS1R2;ATP1B3;ATP1B1;LCT;G6PC1;HK2
50,KEGG_2021_Human,Renin-angiotensin system,7/23,0.0556338393995414,0.334682280782436,0,0,2.368258426966292,6.841812486972307,MME;ANPEP;AGTR1;REN;KLK2;AGTR2;AGT
51,KEGG_2021_Human,Cushing syndrome,32/155,0.0561402535506021,0.334682280782436,0,0,1.410687504933302,4.062642037205175,WNT2B;LEF1;KCNA4;CACNA1D;ADCY2;FZD10;ADCY8;CYP17A1;WNT6;MC2R;RASD1;WNT11;CREB3L3;CREB3L1;DVL3;WNT10B;FZD4;WNT3A;FZD7;WNT7B;WNT5A;FZD6;AGT;NR5A1;POMC;CDK6;STAR;CYP21A2;AGTR1;CRH;AIPL1;KCNK2
52,KEGG_2021_Human,Renin secretion,16/69,0.0633179461219877,0.3703502509021926,0,0,1.6353011213840527,4.5127548668978905,CALML5;EDN3;PDE1C;NPR1;PTGER2;CALML3;CACNA1D;AGT;AQP1;ADORA1;AGTR1;CLCA2;PRKG2;CLCA1;REN;CLCA4
53,KEGG_2021_Human,Serotonergic synapse,24/113,0.067962181824441,0.3901532660291983,0,0,1.4613850182430128,3.92937770452969,TPH2;GABRB2;GABRB1;HTR1E;HTR1F;KCNJ9;PLA2G4B;ALOX15;CACNA1B;HTR2B;HTR3C;HTR2C;PLA2G4A;ALOX12;CACNA1D;HTR3A;ALOX12B;HTR3B;HTR4;ALOX15B;GNG11;GNGT1;HTR7;HRAS
54,KEGG_2021_Human,Cortisol synthesis and secretion,15/65,0.0731106419374127,0.4120781636472356,0,0,1.624847119407789,4.25024477900927,KCNA4;ADCY2;CACNA1D;ADCY8;AGT;CYP17A1;NR5A1;POMC;MC2R;CREB3L3;STAR;CYP21A2;CREB3L1;AGTR1;KCNK2
55,KEGG_2021_Human,Regulation of lipolysis in adipocytes,13/55,0.0778101709960261,0.4307348751565735,0,0,1.676147589946239,4.280014583834942,NPR1;IRS4;NPY1R;AQP7;PLAAT3;ADCY2;ADCY8;FABP4;NPY;ADORA1;PRKG2;CGA;MGLL
56,KEGG_2021_Human,Cholesterol metabolism,12/50,0.0799556176422711,0.4348463415632291,0,0,1.7099339989846,4.319778180631744,ABCG8;ABCG5;STAR;NPC2;APOH;APOA2;PCSK9;APOA1;LPL;LRP2;LPA;APOB
57,KEGG_2021_Human,ABC transporters,11/45,0.0818448722882531,0.4374467311958359,0,0,1.7516970143891697,4.384374350982967,ABCC3;ABCG8;ABCC1;ABCG5;ABCB4;ABCA3;ABCC5;ABCC6;ABCA8;ABCA13;CFTR
58,KEGG_2021_Human,beta-Alanine metabolism,8/30,0.0841671981118754,0.4422344307573118,0,0,1.96835406083961,4.871577892233072,ALDH3B2;ALDH3A1;ALDH2;DPYS;ALDH3B1;CARNS1;GADL1;GAD2
59,KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,21/100,0.0917965439096191,0.467581221975416,0,0,1.4400377175186443,3.43907018360262,CCL14;CX3CR1;CXCL6;CCL13;IL20;IL37;IL24;TNFRSF10C;IL20RB;IL19;CXCL1;PPBP;CXCL13;IL2;CCR9;XCL1;ACKR3;IL6ST;CCL17;CCL15;CCL26
60,KEGG_2021_Human,Synaptic vesicle cycle,17/78,0.0920079178725818,0.467581221975416,0,0,1.5094057707029909,3.6012620089474594,UNC13B;UNC13A;STXBP1;SLC1A1;CACNA1B;SLC6A11;SLC1A6;SLC6A2;CPLX1;SLC1A7;SLC6A3;DNM3;RIMS1;CLTCL1;SLC17A7;AP2M1;SLC18A3
61,KEGG_2021_Human,Ferroptosis,10/41,0.0955117326597579,0.4775586632987899,0,0,1.74630981010034,4.101219388140301,GCLC;TF;TFRC;MAP1LC3C;ALOX15;ACSL5;SLC39A8;SLC7A11;GCLM;CP
62,KEGG_2021_Human,Folate biosynthesis,7/26,0.098562120486467,0.4825010571434132,0,0,1.9939680662329984,4.620160127198111,TPH2;AKR1B10;PAH;AKR1C3;GGH;ALPI;ALPG
63,KEGG_2021_Human,Melanogenesis,21/101,0.0996131214747691,0.4825010571434132,0,0,1.421952595936795,3.279678748644587,WNT10B;WNT2B;CALML5;FZD4;WNT3A;FZD7;WNT7B;WNT5A;FZD6;LEF1;CALML3;ADCY2;FZD10;ADCY8;POMC;WNT6;WNT11;CREB3L3;CREB3L1;DVL3;HRAS
64,KEGG_2021_Human,Thyroid hormone synthesis,16/75,0.1157726292889893,0.5521463858397956,0,0,1.4684754493762755,3.1662197175284312,GPX2;ATP1B3;ADCY2;LRP2;ATP1B1;ADCY8;SERPINA7;SLC5A5;TTR;TG;CREB3L3;IYD;CREB3L1;ALB;CGA;SLC26A4
65,KEGG_2021_Human,Vascular smooth muscle contraction,26/133,0.1292489133278752,0.6070782292672928,0,0,1.316277862300466,2.693124478348485,CALCA;CALML5;NPR1;PLA2G1B;PLA2G3;CALML3;CACNA1D;ADM;ADRA1D;ADCY2;ADRA1B;ADCY8;MYLK3;NPPC;KCNMB2;PLA2G2F;PLA2G12B;AVPR1B;EDN3;PLA2G2C;PLA2G4B;PLA2G4A;AGT;PLA2G10;AGTR1;RAMP1
66,KEGG_2021_Human,Proximal tubule bicarbonate reclamation,6/23,0.1371725320586455,0.6229866229282204,0,0,1.909801404515593,3.793850640845937,SLC9A3;CA4;ATP1B3;ATP1B1;SLC4A4;AQP1
67,KEGG_2021_Human,Hippo signaling pathway,31/163,0.1374210344485139,0.6229866229282204,0,0,1.2723302255816005,2.525201205920525,WNT2B;LEF1;PARD6G;FZD10;GLI2;SOX2;WNT6;PARD6B;CCND2;WNT11;DVL3;WNT10B;FZD4;WNT3A;FZD7;WNT7B;WNT5A;FZD6;BMP7;GDF5;FRMD1;BMP6;BMP5;TGFBR2;DLG1;FRMD6;PPP2R2C;PPP2R2B;SNAI2;BIRC5;TP73
