,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
10,GO_Molecular_Function_2025,Retinoid Binding (GO:0005501),11/32,1.629890598128098e-05,0.0009103999514689316,0,0,6.276859248250665,69.198685997269,UGT1A10;CYP26A1;CYP2W1;UGT1A1;RBP1;UGT1A4;UGT2B17;ADH7;UGT1A9;UGT1A8;UGT1A7
11,GO_Molecular_Function_2025,GABA-gated Chloride Ion Channel Activity (GO:0022851),8/17,1.6379009621629953e-05,0.0009103999514689316,0,0,10.637825365924003,117.22362240262484,GABRQ;GABRR1;GABRA5;GABRA4;GABRA3;GABRE;GABRG3;GABRG2
12,GO_Molecular_Function_2025,GABA-A Receptor Activity (GO:0004890),8/18,2.747906657880766e-05,0.0014043523561981,0,0,9.573523685918236,100.54196963240352,GABRQ;GABRR1;GABRA5;GABRA4;GABRA3;GABRE;GABRG3;GABRG2
13,GO_Molecular_Function_2025,Retinoic Acid Binding (GO:0001972),9/23,2.9476661149585417e-05,0.0014043523561981,0,0,7.696335807050093,80.28749597762878,UGT1A10;CYP26A1;CYP2W1;UGT1A1;UGT2B17;UGT1A4;UGT1A9;UGT1A8;UGT1A7
14,GO_Molecular_Function_2025,Serine-Type Endopeptidase Inhibitor Activity (GO:0004867),15/60,3.839942243378128e-05,0.0016570546176826,0,0,3.9995654063450674,40.66545383994256,SERPINB3;SERPINB10;SERPINA12;SERPINB4;SERPINB11;SERPINB12;SERPINB2;SERPINB13;SERPINE2;SERPINA9;SERPINB7;SERPINB5;MANSC4;PI3;SERPINI1
15,GO_Molecular_Function_2025,Ligand-Gated Monoatomic Anion Channel Activity (GO:0099095),13/47,3.974943610632951e-05,0.0016570546176826,0,0,4.584501378676471,46.45436234267203,GABRQ;GABRA1;GABRA5;GABRA4;GABRA3;BEST2;BEST3;GABRG3;GABRG2;GABRR1;CLCA2;GABRE;CLCA4
16,GO_Molecular_Function_2025,RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977),132/1236,8.449463984437592e-05,0.0033151720456587,0,0,1.463724647908932,13.728013602196656,FOXI1;OTP;DACH2;SOX21;HOXA13;HOXA11;SPIB;SOX2;HOXA10;SOX1;SOX15;MYB;DUXA;HOXA1;GSC2;PITX1;SOX7;TP63;PITX3;NKX6-3;ESX1;POU3F1;OVOL1;SOX10;OVOL3;POU3F4;MYCL;NOBOX;ZNF556;DLX1;DLX2;RNASEH2A;AIRE;DLX5;DLX6;TWIST1;GATA4;HOXB13;PRDM11;MACROH2A2;GLIS1;ALX4;ALX1;OTX2;OTX1;NKX2-5;NKX6-1;HOXC8;ZBTB7C;TFAP2A;TFAP2B;BCL11B;BCL11A;ESRRB;MAFA;LHX3;GDNF;LHX2;MYF6;SNAI2;LHX5;SP9;HOXD9;SIM2;HOXD8;TP73;LHX8;HMX3;RARG;FOXE1;HOXC13;FOXM1;GLI1;MEOX1;GLI2;HEY1;ZIC2;ZNF280A;SIX2;SIX3;NKX3-2;MYOG;EMX1;FOXD3;FOXD1;TCF15;MSGN1;EN2;EN1;PAX3;FOXL2;PAX6;KLF14;PAX2;PAX1;NR5A1;DMRTA2;ZNF639;HAND2;MYOD1;IRF6;ZNF750;HMX1;ASCL4;LEF1;HOXD13;HOXD11;NTN1;HOXD10;GBX2;TBX20;SRY;HES2;E2F7;TBX1;FOXB2;DMRT1;CDX1;DMRT2;IRX4;PEDS1;DMRT3;GRHL3;ZIC5;KLF4;VAX1;TBX18;CTCFL;GFI1B;KLF5;BMAL2;NEUROG3
17,GO_Molecular_Function_2025,Monocarboxylic Acid Binding (GO:0033293),10/32,9.991896138941404e-05,0.0036142342148643,0,0,5.443026758816233,50.13654184398478,UGT1A10;CYP26A1;CYP2W1;UGT1A1;AKR1C3;UGT1A4;UGT2B17;UGT1A9;UGT1A8;UGT1A7
18,GO_Molecular_Function_2025,RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978),115/1054,0.00010295419802462116,0.0036142342148643,0,0,1.4956116703279403,13.731549274000807,FOXI1;DACH2;SOX21;HOXA13;HOXA11;SPIB;SOX2;HOXA10;SOX1;SOX15;MYB;HOXA1;GSC2;PITX1;SOX7;TP63;PITX3;NKX6-3;POU3F1;OVOL1;SOX10;OVOL3;POU3F4;MYCL;NOBOX;DLX1;DLX2;RNASEH2A;DLX5;DLX6;TWIST1;GATA4;HOXB13;PRDM11;GLIS1;NEUROD2;OTX2;OTX1;NKX2-5;NKX6-1;ZBTB7C;TFAP2A;TFAP2B;BCL11B;BCL11A;ESRRB;MAFA;GDNF;MYF6;SNAI2;SP9;HOXD9;TP73;RARG;FOXE1;HOXC13;GLI1;MEOX1;GLI2;HEY1;ZIC2;ZNF280A;SIX2;SIX3;NKX3-2;MYOG;EMX1;FOXD3;FOXD1;TCF15;MSGN1;EN2;EN1;PAX3;FOXL2;PAX6;KLF14;PAX2;PAX1;NR5A1;DMRTA2;ZNF639;HAND2;MYOD1;IRF6;ZNF750;LEF1;HOXD13;HOXD11;NTN1;HOXD10;TBX20;SRY;HES2;E2F7;TBX1;FOXB2;DMRT1;CDX1;DMRT2;IRX4;PEDS1;DMRT3;GRHL3;ZIC5;KLF4;VAX1;TBX18;CTCFL;GFI1B;KLF5;BMAL2;NEUROG1;NEUROG2;NEUROG3
19,GO_Molecular_Function_2025,Frizzled Binding (GO:0005109),10/35,0.00022950236246333617,0.0076539037881522,0,0,4.789083820662768,40.13059353969586,WNT6;WNT10B;SFRP1;WNT2B;WNT11;WNT3A;FZD7;WNT7B;WNT5A;DVL3
20,GO_Molecular_Function_2025,Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),111/1035,0.00026408496094302506,0.0083878413785237,0,0,1.4641976590863934,12.063875459190912,FOXI1;DACH2;SOX21;HOXA13;HOXA11;SPIB;SOX2;HOXA10;SOX1;SOX15;MYB;HOXA1;GSC2;PITX1;SOX7;TP63;PITX3;NKX6-3;POU3F1;OVOL1;SOX10;OVOL3;POU3F4;MYCL;ISL2;NOBOX;DLX1;DLX2;RNASEH2A;DLX5;DLX6;TWIST1;GATA4;HOXB13;PRDM11;GLIS1;OTX2;OTX1;NKX2-5;NKX6-1;ZBTB7C;TFAP2A;TFAP2B;BCL11B;BCL11A;ESRRB;MAFA;GDNF;MYF6;SNAI2;SP9;HOXD9;TP73;RARG;FOXE1;HOXC13;GLI1;MEOX1;GLI2;HEY1;ZIC2;ZNF280A;SIX2;SIX3;NKX3-2;MYOG;EMX1;FOXD3;FOXD1;MSGN1;EN2;EN1;PAX3;FOXL2;PAX6;KLF14;PAX2;PAX1;NR5A1;DMRTA2;ZNF639;MYOD1;IRF6;ZNF750;LEF1;HOXD13;HOXD11;NTN1;HOXD10;TBX20;SRY;HES2;E2F7;TBX1;FOXB2;DMRT1;CDX1;DMRT2;IRX4;PEDS1;DMRT3;GRHL3;ZIC5;KLF4;VAX1;TBX18;CTCFL;GFI1B;KLF5;BMAL2;NEUROG3
21,GO_Molecular_Function_2025,Monoatomic Anion Channel Activity (GO:0005253),17/86,0.0002785995205557772,0.0084466309186683,0,0,2.9562000983842283,24.198671255395745,GABRQ;OCA2;GABRA1;GABRA5;GABRA4;GABRA3;SLC1A4;BEST2;BEST3;GABRG3;GABRG2;GABRR1;FXYD3;CLCA2;SLC17A7;GABRE;CLCA4
22,GO_Molecular_Function_2025,Wide Pore Channel Activity (GO:0022829),9/30,0.00031425791616882534,0.0091134795688959,0,0,5.128942486085343,41.36644198501576,GSDMC;GJA1;GJB2;GJA3;GJB4;GJB3;GJB6;GJB5;GJB7
23,GO_Molecular_Function_2025,UDP-glycosyltransferase Activity (GO:0008194),14/65,0.0003763341444899535,0.0104589530989499,0,0,3.290540972089161,25.946024570885864,UGT1A10;UGT1A1;UGT2B17;HAS3;UGT1A4;UGT3A2;B4GALNT1;UGT2A1;XXYLT1;UGT1A9;UGT1A8;B4GALT4;UGT1A7;B4GALNT4
24,GO_Molecular_Function_2025,E-box Binding (GO:0070888),12/51,0.0004133452841350367,0.0110280521807227,0,0,3.6859016065262,28.717697130549137,MYOG;NEUROD2;TCF15;HAND2;MYOD1;MYF6;TWIST1;SNAI2;BMAL2;NEUROG1;NEUROG2;NEUROG3
25,GO_Molecular_Function_2025,Glucuronosyltransferase Activity (GO:0015020),9/33,0.0006855721438713583,0.0172046994202463,0,0,4.487094155844156,32.68963330891712,UGT1A10;UGT1A1;UGT1A4;UGT3A2;UGT2B17;UGT2A1;UGT1A9;UGT1A8;UGT1A7
26,GO_Molecular_Function_2025,Calcium Ion Binding (GO:0005509),42/324,0.0006964421054672436,0.0172046994202463,0,0,1.7956345564669838,13.053411897727235,ANXA8L1;CALML5;NRXN1;TCHH;CALML3;CALB2;S100A7A;BCL2L10;CALB1;NCS1;SPOCK3;CHP2;OTOF;S100A12;SNCB;TGM3;SNCA;PLA2G2F;S100A2;MMP1;PLA2G4B;CABS1;HRNR;CRNN;MMP12;NELL2;GJB2;MYL7;MMP13;VSNL1;SYT10;PCDHB6;DSG1;S100A3;DSG3;DSG4;S100A9;S100A8;ADGRL3;CDK5R1;DSC3;S100A7
27,GO_Molecular_Function_2025,Chloride Transmembrane Transporter Activity (GO:0015108),16/86,0.0008379835321503299,0.0199619648551525,0,0,2.7406206318143695,19.415960052393498,GABRQ;OCA2;GABRA1;GABRA5;GABRA4;GABRA3;SLC1A4;BEST2;GABRG3;GABRG2;GABRR1;FXYD3;CLCA2;SLC17A7;GABRE;CLCA4
28,GO_Molecular_Function_2025,Gap Junction Channel Activity (GO:0005243),7/22,0.0009959139079586594,0.0223077889817222,0,0,5.5794206658019885,38.56411728892046,GJB2;GJA3;GJB4;GJB3;GJB6;GJB5;GJB7
29,GO_Molecular_Function_2025,Interleukin-1 Binding (GO:0019966),4/7,0.0010367937907547,0.0223077889817222,0,0,15.920604099244876,109.40037690392953,IL1RN;NLRP7;IL36RN;TRIM16
30,GO_Molecular_Function_2025,Natural Killer Cell Lectin-Like Receptor Binding (GO:0046703),4/7,0.0010367937907547,0.0223077889817222,0,0,15.920604099244876,109.40037690392953,RAET1G;ULBP2;ULBP1;ULBP3
31,GO_Molecular_Function_2025,Cytokine Activity (GO:0005125),27/186,0.0011488252565222,0.0239458264406365,0,0,2.040859841816874,13.81461164702476,CXCL6;IL20;WNT2B;IL24;CXCL13;GPR15LG;WNT6;IL36A;WNT11;IL36B;WNT10B;IL11;IL31;TSLP;WNT3A;WNT7B;WNT5A;IL36G;IL19;NRG1;BMP7;SLURP1;IL1F10;IL1A;XCL1;S100A9;CCL26
32,GO_Molecular_Function_2025,G Protein-Coupled Receptor Binding (GO:0001664),22/143,0.001490010416756,0.030116271150797,0,0,2.182532595106269,14.206043917163647,WNT10B;RTP3;WNT2B;MRLN;WNT3A;ITGB4;RTP1;FZD7;WNT7B;WNT5A;ADM;NTS;GPR15LG;POMC;WNT6;SFRP1;WNT11;GNAT3;PENK;DVL3;XCL1;GPHB5
33,GO_Molecular_Function_2025,Fibroblast Growth Factor Receptor Binding (GO:0005104),7/25,0.0022859445243944,0.0448448528756214,0,0,4.648760628332613,28.26900172439148,FGF8;NRXN1;FGF19;FGF20;FGF12;FGF3;FGF4
34,GO_Molecular_Function_2025,Transcription Cis-Regulatory Region Binding (GO:0000976),61/548,0.0026443645691212,0.0503940333601109,0,0,1.5121712923097304,8.975227290788848,HMX3;FOXI1;OTP;HOXC13;GLI1;FOXM1;SOX2;HEY1;DUXA;SOX7;TP63;MYOG;FOXD3;TCF15;ESX1;PAX6;SOX10;PAX2;MMP12;NR5A1;ISL2;ZNF639;HAND2;MYOD1;ZNF556;HMX1;DLX2;ASCL4;AIRE;DLX5;LEF1;TWIST1;GATA4;MACROH2A2;GBX2;SOHLH1;TBX20;ALX4;ALX1;NKX2-5;HOXC8;E2F7;SNCA;TFAP2A;TFAP2B;DMRT1;CDX1;ESRRB;KLF4;FOXN1;CTCFL;LHX3;GDNF;LHX2;SNAI2;LHX5;HOXD9;SIM2;HOXD8;LHX8;TP73
35,GO_Molecular_Function_2025,"Oxidoreductase, Paired Donors, W Incorp or Reduction of O2, NAD(P)H as One Donor, and Incorp of O (GO:0016709)",7/26,0.0029217265897135,0.0541331009816374,0,0,4.403850092156461,25.699021897115035,CYP26A1;CYP4F2;AKR1C3;MICAL3;FMO1;FMO3;CYP4F11
36,GO_Molecular_Function_2025,Transmembrane-Ephrin Receptor Activity (GO:0005005),5/14,0.0030628968738238,0.054852239931557,0,0,6.635722510074841,38.410177159632866,EPHA7;EPHA6;EPHA8;EPHB1;EPHB3
37,GO_Molecular_Function_2025,G Protein-Coupled Receptor Activity (GO:0004930),33/259,0.0032431592942086,0.054852239931557,0,0,1.755390874915357,10.060509055412428,GPR87;OR1G1;LPAR3;GPR83;CELSR2;MCHR2;GRM1;LTB4R;HCAR2;HCAR3;PROKR2;ADGRG7;NPBWR1;NPY;P2RY1;TAS1R2;GPR156;DRD2;QRFPR;S1PR5;OXGR1;GHSR;ELOVL4;HTR1E;MRGPRX3;MRGPRX1;PTH2R;GPR50;ADGRD2;GPR149;LGR5;F2RL2;ADGRL3
38,GO_Molecular_Function_2025,Transmitter-Gated Monoatomic Ion Channel Activity (GO:0022824),10/48,0.0032516342855795,0.054852239931557,0,0,3.1484901337163573,18.03643287228122,GABRQ;GABRA1;GABRR1;GABRA5;GABRA4;GABRA3;HTR3C;GABRE;GABRG3;GABRG2
39,GO_Molecular_Function_2025,RAGE Receptor Binding (GO:0050786),4/9,0.0032894896510678,0.054852239931557,0,0,9.551326860841424,54.605153887307495,S100A12;S100A9;S100A8;S100A7
40,GO_Molecular_Function_2025,Metalloendopeptidase Activity (GO:0004222),16/99,0.0037941881692792,0.0617249636319338,0,0,2.3097320790009355,12.875104448127791,MMP1;MMP3;ADAM11;MMP10;ADAMTS20;MMP12;KEL;MMP13;ASTL;MMP27;ADAMTS18;ADAMTS17;ADAM23;CLCA2;TLL2;CLCA4
41,GO_Molecular_Function_2025,Apolipoprotein Receptor Binding (GO:0034190),3/5,0.0041162958527128,0.0637966148569876,0,0,17.90006468305304,98.32150366084092,APOA2;APOA1;PCSK9
42,GO_Molecular_Function_2025,Fatty Acid Omega-Hydroxylase Activity (GO:0120250),3/5,0.0041162958527128,0.0637966148569876,0,0,17.90006468305304,98.32150366084092,CYP4F2;CYP4F3;CYP4F11
43,GO_Molecular_Function_2025,Acetylcholine Receptor Regulator Activity (GO:0030548),5/15,0.0043041194431251,0.0637966148569876,0,0,5.971826424870466,32.535601444359,SLURP2;LYPD6B;LYPD6;SLURP1;LY6G6F
44,GO_Molecular_Function_2025,Ephrin Receptor Activity (GO:0005003),5/15,0.0043041194431251,0.0637966148569876,0,0,5.971826424870466,32.535601444359,EPHA7;EPHA6;EPHA8;EPHB1;EPHB3
45,GO_Molecular_Function_2025,Protein Heterodimerization Activity (GO:0046982),28/216,0.005005957081686,0.0725863776844476,0,0,1.7883111614699176,9.472910728696352,PGLYRP4;UGT1A10;PGLYRP3;TENM2;TENM4;ADCY8;ADD2;FXR1;NEUROD2;SOHLH1;KRT25;UGT1A4;UGT1A9;UGT1A8;UGT1A7;ABCG8;TFAP2B;ABCG5;UGT1A1;BCL11A;KCNB2;KRT1;APOA2;KRT10;SLC7A8;BIRC5;KCNK2;GPHB5
46,GO_Molecular_Function_2025,Sulfotransferase Activity (GO:0008146),8/36,0.0054259877813352,0.0756472727570796,0,0,3.4157782515991473,17.818596198778838,HS3ST3A1;CHST7;SULT1E1;WSCD2;HS6ST1;SULT4A1;CHST2;SULT2A1
47,GO_Molecular_Function_2025,Serine-Type Peptidase Activity (GO:0008236),21/149,0.0054438816976609,0.0756472727570796,0,0,1.967354180301047,10.256334608908618,TMPRSS11B;MMP1;MMP3;PCSK9;PRSS38;KLK2;CTSV;TMPRSS11E;PRSS56;KLK8;KLK10;MMP10;PARL;PRSS21;MMP12;ENDOU;PRRG3;MMP13;TLL2;LPA;RHBDL3
48,GO_Molecular_Function_2025,Hormone Activity (GO:0005179),14/88,0.0075071236067088,0.0993772819493837,0,0,2.264970507967251,11.08001578501494,FBN2;EDN3;ADM;CGB2;TRH;PTHLH;POMC;NPPC;GPNMB;C1QTNF12;NPY;GHRH;PENK;GAST
49,GO_Molecular_Function_2025,Monoamine Transmembrane Transporter Activity (GO:0008504),4/11,0.0075985627877339,0.0993772819493837,0,0,6.821636615811373,33.28819613853437,SLC22A2;SLC22A1;SLC6A2;SLC18A3
50,GO_Molecular_Function_2025,Potassium:Proton Antiporter Activity (GO:0015386),4/11,0.0075985627877339,0.0993772819493837,0,0,6.821636615811373,33.28819613853437,SLC9A2;SLC9A3;SLC9A4;SLC17A7
51,GO_Molecular_Function_2025,Chemorepellent Activity (GO:0045499),6/24,0.0085411886712404,0.1095571700714878,0,0,3.9820695614603583,18.966020288286785,EPHA7;SEMA6A;SEMA3D;SEMA6D;NRG1;SEMA3F
52,GO_Molecular_Function_2025,Hexosyltransferase Activity (GO:0016758),15/99,0.0090591122287603,0.1140080727657196,0,0,2.138084373253865,10.05751500683478,UGT1A10;UGT1A1;TMTC3;UGT2B17;TMTC1;HAS3;UGT3A2;UGT1A4;B4GALNT1;UGT2A1;UGT1A9;UGT1A8;B4GALT4;UGT1A7;B4GALNT4
53,GO_Molecular_Function_2025,Metal Ion Binding (GO:0046872),55/516,0.0098423997235142,0.1215718632515559,0,0,1.4366213951975657,6.638707520506742,ANXA8L1;CALML5;TCHH;CALML3;MT1X;S100A7A;CALB2;CALB1;NCS1;CHP2;XXYLT1;TGM3;RAG1;S100A2;MMP1;SPHK1;PLA2G4B;CABS1;MMP12;MYL7;MMP13;VSNL1;DSG1;S100A3;DSG3;DSG4;S100A9;S100A8;DSC3;S100A7;PIF1;NRXN1;ADCY2;BCL2L10;ACVR1C;SPOCK3;S100A12;OTOF;SNCB;MARK1;SNCA;PLA2G2F;EYA2;MAPK12;HRNR;NELL2;CRNN;ATP4A;GJB2;GCLC;SYT10;PCDHB6;PIR;ADGRL3;CDK5R1
54,GO_Molecular_Function_2025,All-Trans-Retinol Dehydrogenase (NAD+) Activity (GO:0004745),5/18,0.0101060812119257,0.1225592030609899,0,0,4.59296532483061,21.10292086150757,RDH12;AKR1C3;RDH16;SDR9C7;ADH7
55,GO_Molecular_Function_2025,Acetylcholine Receptor Inhibitor Activity (GO:0030550),3/7,0.0128009595145751,0.1472110344176145,0,0,8.949062095730918,39.00211697431785,SLURP2;LYPD6;LY6G6F
56,GO_Molecular_Function_2025,Neurotrophin Binding (GO:0043121),3/7,0.0128009595145751,0.1472110344176145,0,0,8.949062095730918,39.00211697431785,NGFR;NTRK2;HAP1
57,GO_Molecular_Function_2025,Retinal Dehydrogenase Activity (GO:0001758),3/7,0.0128009595145751,0.1472110344176145,0,0,8.949062095730918,39.00211697431785,AKR1B10;AKR1C3;ALDH8A1
58,GO_Molecular_Function_2025,Monoatomic Cation Transmembrane Transporter Activity (GO:0008324),8/42,0.0140223685033595,0.1538522087583247,0,0,2.812077718822766,11.9994209794745,TRPM1;UNC80;CALHM1;TRPV4;UCP1;SLC4A11;SLC39A2;CALHM4
59,GO_Molecular_Function_2025,C4-dicarboxylate Transmembrane Transporter Activity (GO:0015556),4/13,0.0145317678437398,0.1538522087583247,0,0,5.305142035239123,22.448274244625225,SLC16A1;SLC1A4;SLC1A6;SLC13A5
60,GO_Molecular_Function_2025,Long-Chain Fatty Acid Transmembrane Transporter Activity (GO:0005324),4/13,0.0145317678437398,0.1538522087583247,0,0,5.305142035239123,22.448274244625225,FABP4;FABP5;SLC2A1;SLC27A6
61,GO_Molecular_Function_2025,Monocarboxylate:Sodium Symporter Activity (GO:0140161),4/13,0.0145317678437398,0.1538522087583247,0,0,5.305142035239123,22.448274244625225,SLC10A6;SLC6A8;SLC5A12;SLC6A11
62,GO_Molecular_Function_2025,Peptide Hormone Receptor Binding (GO:0051428),4/13,0.0145317678437398,0.1538522087583247,0,0,5.305142035239123,22.448274244625225,UCN2;GHRH;PTHLH;GPHB5
