,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
10,KEGG_2021_Human,Ascorbate and aldarate metabolism,7/30,0.0074827011753758,0.1986317039281591,0,0,3.576767171969571,17.50885271319002,KL;MIOX;UGT2B11;ALDH2;UGT2B15;RGN;UGT2B4
11,KEGG_2021_Human,Asthma,7/31,0.0090225881000175,0.2123141460254887,0,0,3.42754895700298,16.13698294616793,HLA-DMA;HLA-DRB5;CD40LG;PRG2;FCER1A;HLA-DPA1;HLA-DQB1
12,KEGG_2021_Human,Glycerophospholipid metabolism,15/98,0.0094523421175731,0.2123141460254887,0,0,2.12784385294709,9.918928640566053,ACHE;PLA2G12B;PNPLA7;PLA2G1B;PLA2G2C;LPCAT1;PLA2G4A;PLAAT3;CRLS1;ETNPPL;GPD1;PLA2G10;GPD1L;LPIN2;PLA1A
13,KEGG_2021_Human,alpha-Linolenic acid metabolism,6/25,0.0113029669508653,0.2237526140602352,0,0,3.70966983508548,16.629299968391713,PLA2G12B;PLA2G1B;PLA2G2C;PLA2G10;PLA2G4A;PLAAT3
14,KEGG_2021_Human,Intestinal immune network for IgA production,9/48,0.0114941411332312,0.2237526140602352,0,0,2.7131615187881173,12.11675642985774,PIGR;HLA-DMA;HLA-DRB5;CD40LG;TNFSF13;CCR9;IL2;HLA-DPA1;HLA-DQB1
15,KEGG_2021_Human,Pancreatic secretion,15/102,0.0134678241398013,0.2457877905513753,0,0,2.029569297507857,8.742271995624478,PRSS1;CPB2;PLA2G12B;AMY1A;PLA2G1B;PLA2G2C;AMY1B;SCTR;ATP1B1;SLC4A4;KCNQ1;PLA2G10;CLCA1;PRSS2;CFTR
16,KEGG_2021_Human,Retinol metabolism,11/68,0.0164842427106779,0.283141110089292,0,0,2.2695824067210277,9.317430908717144,SDR16C5;ADH4;CYP3A7-CYP3A51P;UGT2B11;ADH1B;ALDH1A2;UGT2B15;AOX1;UGT2B4;HSD17B6;BCO1
17,KEGG_2021_Human,Nicotinate and nicotinamide metabolism,7/35,0.017542239007316,0.284574099452016,0,0,2.9372605363984676,11.875766282271131,NT5E;NMRK2;NT5C1A;QPRT;AOX1;ENPP3;NMNAT2
18,KEGG_2021_Human,"Parathyroid hormone synthesis, secretion and action",15/106,0.0186967821213246,0.2873400199698314,0,0,1.9399342634259191,7.71978187468883,SLC34A3;SLC34A2;GCM1;KL;CASR;MEF2C;PDE4D;PDE4C;ARRB1;NR4A2;MMP24;CYP24A1;CREB3L3;MMP15;CREB3L1
19,KEGG_2021_Human,ECM-receptor interaction,13/88,0.0198086500503661,0.2892062907353459,0,0,2.039111111111111,7.996652694351741,TNXB;ITGA1;THBS4;DSPP;COMP;GP9;IBSP;COL4A4;ITGA10;COL4A3;CHAD;ITGA8;ITGA9
20,KEGG_2021_Human,Linoleic acid metabolism,6/29,0.023182315336364,0.3223445751532531,0,0,3.0638439554951304,11.533428670250956,PLA2G12B;PLA2G1B;PLA2G2C;PLA2G10;PLA2G4A;PLAAT3
21,KEGG_2021_Human,Cytokine-cytokine receptor interaction,33/295,0.0256410406823862,0.340326539966218,0,0,1.4856870229007633,5.442905123728611,CCL14;CX3CR1;CCL13;CSF2;CSF3R;AMHR2;CXCL17;CSF2RA;EDA2R;THPO;CCR9;CCL17;CCL15;GDF10;TNFSF15;GDF15;IL37;TNFSF13;TNFRSF10C;PPBP;GDF5;BMP6;IL2;EPOR;BMP5;TGFBR2;GH2;CD40LG;IFNK;INHA;IL6ST;IL17C;CRLF2
22,KEGG_2021_Human,Renin-angiotensin system,5/23,0.0305066252779535,0.387301503528802,0,0,3.261231575963719,11.381083121174306,ANPEP;AGTR1;REN;AGTR2;AGT
23,KEGG_2021_Human,Thyroid hormone synthesis,11/75,0.0320224845196718,0.3896068949893411,0,0,2.0205765845070425,6.953444513047945,TTR;CREB3L3;IYD;CREB3L1;ALB;LRP2;ATP1B1;CGA;SLC26A4;SERPINA7;SLC5A5
24,KEGG_2021_Human,Metabolism of xenobiotics by cytochrome P450,11/76,0.0348831668433266,0.4044563412520678,0,0,1.989382448537378,6.675871925285742,ADH4;HPGDS;AKR7A3;UGT2B11;GSTA5;ADH1B;ALDH3B1;GSTA2;UGT2B15;UGT2B4;AKR7L
25,KEGG_2021_Human,Ether lipid metabolism,8/49,0.0360132358649101,0.4044563412520678,0,0,2.2923400607807993,7.619437481360893,GAL3ST1;PLA2G12B;PLA2G1B;PLA2G2C;PLA2G10;LPCAT1;PLA2G4A;PLAAT3
26,KEGG_2021_Human,Nitrogen metabolism,4/17,0.0396638524230864,0.4289572187978234,0,0,3.6111192822473894,11.654219514399127,CA1;CA3;CPS1;CA4
27,KEGG_2021_Human,Renin secretion,10/69,0.0426807533059452,0.4406726198397565,0,0,1.991823633386469,6.2822260860335435,PDE1C;NPR1;PTGER2;ADORA1;AGTR1;CLCA1;CACNA1D;REN;AGT;AQP1
28,KEGG_2021_Human,Graft-versus-host disease,7/42,0.0437654314224415,0.4406726198397565,0,0,2.3489144316730526,7.349544227142615,HLA-DMA;HLA-DRB5;KIR2DL1;KIR3DL2;IL2;HLA-DPA1;HLA-DQB1
29,KEGG_2021_Human,Arachidonic acid metabolism,9/61,0.047983776315244,0.4459372729805025,0,0,2.033432520165257,6.175315600961254,HPGDS;PLA2G12B;PLA2G1B;PLA2G2C;PLA2G10;PLA2G4A;PLAAT3;LTA4H;ALOX15B
30,KEGG_2021_Human,Steroid hormone biosynthesis,9/61,0.047983776315244,0.4459372729805025,0,0,2.033432520165257,6.175315600961254,CYP3A7-CYP3A51P;STS;UGT2B11;SRD5A2;CYP21A2;UGT2B15;UGT2B4;HSD17B6;CYP17A1
31,KEGG_2021_Human,Type I diabetes mellitus,7/43,0.0488698381348495,0.4459372729805025,0,0,2.283542642259117,6.893090127872957,HLA-DMA;HLA-DRB5;PTPRN2;ICA1;IL2;HLA-DPA1;HLA-DQB1
32,KEGG_2021_Human,Mucin type O-glycan biosynthesis,6/36,0.0597640102791665,0.4986026000433324,0,0,2.3480536056158265,6.615292662495126,GALNT12;ST6GALNAC1;B3GNT6;B3GNT3;GCNT3;GALNTL6
33,KEGG_2021_Human,Starch and sucrose metabolism,6/36,0.0597640102791665,0.4986026000433324,0,0,2.3480536056158265,6.615292662495126,AMY1A;TREH;AMY1B;HKDC1;ENPP3;G6PC1
34,KEGG_2021_Human,Tyrosine metabolism,6/36,0.0597640102791665,0.4986026000433324,0,0,2.3480536056158265,6.615292662495126,ADH4;HGD;ADH1B;TAT;ALDH3B1;AOX1
35,KEGG_2021_Human,GnRH secretion,9/64,0.0619549974717487,0.502523868381962,0,0,1.9222041385724251,5.346316723281775,GABBR2;TRPC5;KISS1R;GNRH2;ARRB1;CACNA1D;CGA;KCNN4;HCN1
36,KEGG_2021_Human,Carbohydrate digestion and absorption,7/47,0.0729448108003891,0.5442001159570226,0,0,2.054741379310345,5.379420065643099,AMY1A;AMY1B;HKDC1;CACNA1D;ATP1B1;LCT;G6PC1
37,KEGG_2021_Human,Cell adhesion molecules,17/148,0.0736984435596876,0.5442001159570226,0,0,1.5258933652544202,3.979184432193898,HLA-DRB5;CADM1;CLDN2;ICAM1;CLDN6;OCLN;HLA-DMA;CLDN3;CD40LG;CLDN9;CLDN23;ITGA8;CLDN18;CDH15;HLA-DPA1;HLA-DQB1;ITGA9
38,KEGG_2021_Human,Allograft rejection,6/38,0.0742874316831141,0.5442001159570226,0,0,2.201060944479898,5.7223479531991135,HLA-DMA;HLA-DRB5;CD40LG;IL2;HLA-DPA1;HLA-DQB1
39,KEGG_2021_Human,"Phenylalanine, tyrosine and tryptophan biosynthesis",2/6,0.074951460257876,0.5442001159570226,0,0,5.8634627625716105,15.191731111167876,PAH;TAT
40,KEGG_2021_Human,Pantothenate and CoA biosynthesis,4/21,0.0778683828542562,0.5442001159570226,0,0,2.7608442994788738,7.04770463719399,ALDH2;DPYS;GADL1;ENPP3
41,KEGG_2021_Human,Glycolysis / Gluconeogenesis,9/67,0.0782753591445032,0.5442001159570226,0,0,1.8224821412823,4.642814121417805,ADH4;ALDH2;ADH1B;HKDC1;ALDH3B1;ALDOB;ENO3;FBP1;G6PC1
42,KEGG_2021_Human,Drug metabolism,13/108,0.0813657918100551,0.5467400544946347,0,0,1.6080701754385964,4.03432700664117,CDA;UGT2B11;ADH1B;DPYS;UGT2B15;FMO5;ADH4;HPGDS;GSTA5;ALDH3B1;GSTA2;AOX1;UGT2B4
43,KEGG_2021_Human,beta-Alanine metabolism,5/30,0.082385487663575,0.5467400544946347,0,0,2.3471938775510206,5.859407996199044,ALDH2;DPYS;ALDH3B1;CARNS1;GADL1
44,KEGG_2021_Human,Proximal tubule bicarbonate reclamation,4/23,0.1019326945142387,0.6614299288479493,0,0,2.4699607527422764,5.6400134579142875,CA4;ATP1B1;SLC4A4;AQP1
45,KEGG_2021_Human,Tryptophan metabolism,6/42,0.1087774872595508,0.6905005712997576,0,0,1.956073175920017,4.339452267347077,TPH2;AOC1;ALDH2;AOX1;INMT;ACMSD
46,KEGG_2021_Human,Tight junction,18/169,0.1162064947859671,0.7154951460981844,0,0,1.401026383594898,3.0155503343810413,CACNA1D;CD1E;CGN;CLDN2;CD1C;CD1B;CD1A;CLDN6;OCLN;PARD6B;CLDN3;TUBA3C;CLDN9;CLDN23;CLDN18;CFTR;CGNL1;TJP3
47,KEGG_2021_Human,Fat digestion and absorption,6/43,0.1184922451628211,0.7154951460981844,0,0,1.9031028475827456,4.059142835897583,PLA2G12B;PLA2G1B;NPC1L1;PLA2G2C;PLA2G10;APOB
48,KEGG_2021_Human,Autoimmune thyroid disease,7/53,0.120065966297298,0.7154951460981844,0,0,1.7861485923704814,3.7861241203430014,HLA-DMA;HLA-DRB5;CD40LG;CGA;IL2;HLA-DPA1;HLA-DQB1
49,KEGG_2021_Human,Calcium signaling pathway,24/240,0.1335177737568544,0.7547471452679577,0,0,1.306290796929919,2.630243524892363,RET;PTGFR;LHCGR;PDE1C;AVPR1B;TNNC1;TNNC2;HTR2B;VEGFD;CACNA1D;MST1R;HTR4;ADRA1B;MYLK3;GRIN1;GNA14;CYSLTR1;FGF9;ERBB4;ITPKA;FGF18;KDR;AGTR1;MET
50,KEGG_2021_Human,Cortisol synthesis and secretion,8/65,0.1364224404266303,0.7547471452679577,0,0,1.6474412869233788,3.2817014419876394,MC2R;CREB3L3;CYP21A2;CREB3L1;AGTR1;CACNA1D;AGT;CYP17A1
51,KEGG_2021_Human,Regulation of lipolysis in adipocytes,7/55,0.1385795410595389,0.7547471452679577,0,0,1.711539484887186,3.382533993469107,NPR1;ADORA1;NPY1R;AQP7;PLAAT3;CGA;MGLL
52,KEGG_2021_Human,ABC transporters,6/45,0.1391532607415711,0.7547471452679577,0,0,1.8053114721908596,3.560398020215504,ABCC3;ABCB4;ABCA3;ABCC6;ABCA8;CFTR
53,KEGG_2021_Human,Pertussis,9/76,0.1413911327981175,0.7547471452679577,0,0,1.5768981181051265,3.0847678956693687,C4B;C3;C4A;C5;SFTPA2;C4BPA;C4BPB;SFTPA1;C2
54,KEGG_2021_Human,Phenylalanine metabolism,3/17,0.1447460278596083,0.7547471452679577,0,0,2.513148316651501,4.857349243238065,TAT;ALDH3B1;PAH
55,KEGG_2021_Human,Primary bile acid biosynthesis,3/17,0.1447460278596083,0.7547471452679577,0,0,2.513148316651501,4.857349243238065,ACOX2;BAAT;CYP8B1
56,KEGG_2021_Human,Synaptic vesicle cycle,9/78,0.1581659062239974,0.7892734338823949,0,0,1.5310241298787943,2.8233780678533797,UNC13B;DNM3;RIMS1;UNC13A;STXBP1;SLC1A1;CPLX1;SLC1A7;SLC6A3
57,KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,11/100,0.1618754954988271,0.7892734338823949,0,0,1.4510207311283432,2.6422039667009485,CCL14;CX3CR1;CCL13;IL37;TNFRSF10C;CCR9;PPBP;IL6ST;CCL17;IL2;CCL15
58,KEGG_2021_Human,Vascular smooth muscle contraction,14/133,0.1619154680075267,0.7892734338823949,0,0,1.3815794438365467,2.51541528085295,CALCA;PLA2G12B;AVPR1B;NPR1;PLA2G1B;PLA2G2C;PLA2G4A;CACNA1D;ADRA1B;MYLK3;AGT;PLA2G10;AGTR1;RAMP1
59,KEGG_2021_Human,Aldosterone-regulated sodium reabsorption,5/37,0.1621794727155606,0.7892734338823949,0,0,1.8330476721938775,3.3344084855698277,FXYD4;SCNN1B;ATP1B1;KCNJ1;NR3C2
60,KEGG_2021_Human,Systemic lupus erythematosus,14/135,0.1753744101570843,0.821661223637225,0,0,1.358594988311007,2.36508577183449,HLA-DRB5;C8B;C8A;C2;C4B;C3;C4A;C5;HLA-DMA;C6;CD40LG;ELANE;HLA-DPA1;HLA-DQB1
61,KEGG_2021_Human,Morphine addiction,10/91,0.1771608382602819,0.821661223637225,0,0,1.4490967828566463,2.5079478435658578,GABRR3;GABRB2;GABBR2;GABRB1;PDE1C;PDE4D;PDE4C;ADORA1;ARRB1;GNG11
62,KEGG_2021_Human,Serotonergic synapse,12/113,0.1772762229080314,0.821661223637225,0,0,1.3948408293744172,2.4131390505880166,TPH2;GABRB2;GABRB1;HTR1F;HTR2B;PLA2G4A;CACNA1D;HTR3A;HTR3B;HTR4;ALOX15B;GNG11
63,KEGG_2021_Human,Viral myocarditis,7/60,0.1903161558118856,0.868317460891728,0,0,1.5496517988385263,2.5709786585822796,HLA-DMA;HLA-DRB5;CD40LG;CD55;ICAM1;HLA-DPA1;HLA-DQB1
64,KEGG_2021_Human,Salivary secretion,10/93,0.1945328283292345,0.87268886860392,0,0,1.4140246205551572,2.3149765542817176,DMBT1;AMY1A;AMY1B;AQP5;ADRA1B;ATP1B1;KCNN4;LYZ;MUC5B;CST5
65,KEGG_2021_Human,Malaria,6/50,0.1972515935885573,0.87268886860392,0,0,1.5997273307420086,2.5967977671596785,COMP;GYPA;CD40LG;MET;THBS4;ICAM1
66,KEGG_2021_Human,Nicotine addiction,5/40,0.2032925490579205,0.8859914078345194,0,0,1.6756559766763848,2.66950296756758,GABRR3;GABRB2;GABRB1;GRIA4;GRIN1
67,KEGG_2021_Human,Taurine and hypotaurine metabolism,2/11,0.2124793935957702,0.9124115136759544,0,0,2.605276186434684,4.035339032585002,GADL1;BAAT
68,KEGG_2021_Human,Ferroptosis,5/41,0.2177095645107121,0.9213216353206948,0,0,1.6290214002267571,2.483595238337754,TF;MAP1LC3C;ACSL5;SLC39A8;CP
69,KEGG_2021_Human,PPAR signaling pathway,8/74,0.2246911004762936,0.9372828762725391,0,0,1.422093135831155,2.123225875570754,FABP3;ACOX2;AQP7;ACSL5;LPL;HMGCS2;CYP8B1;PLIN5
70,KEGG_2021_Human,Focal adhesion,19/201,0.233584590934866,0.9606577542673362,0,0,1.2256742613885472,1.7823889855665287,TNXB;SHC3;CAV3;RASGRF1;ITGA1;VEGFD;MYLK3;THBS4;COMP;IBSP;COL4A4;ITGA10;COL4A3;CHAD;KDR;ITGA8;PAK3;MET;ITGA9
71,KEGG_2021_Human,Aldosterone synthesis and secretion,10/98,0.2409432731659778,0.9771588300620214,0,0,1.3333187925318444,1.8975709779581176,NR4A2;MC2R;CREB3L3;NPR1;CYP21A2;CREB3L1;AGTR1;CACNA1D;ATP1B1;AGT
72,KEGG_2021_Human,Arrhythmogenic right ventricular cardiomyopathy,8/77,0.2579275545090249,0.9999955952317446,0,0,1.3600407463999629,1.8429592952465863,CACNG6;ACTN3;ITGA10;ITGA1;ITGA8;CACNA2D2;CACNA1D;ITGA9
73,KEGG_2021_Human,Hypertrophic cardiomyopathy,9/90,0.275739004035213,0.9999955952317446,0,0,1.3033532253481102,1.6791106095671755,CACNG6;TNNC1;ITGA10;ITGA1;ITGA8;CACNA2D2;CACNA1D;AGT;ITGA9
74,KEGG_2021_Human,Pyrimidine metabolism,6/56,0.276356827730921,0.9999955952317446,0,0,1.407300574345884,1.8098763459793363,CDA;NT5E;DPYS;NT5C1A;ENTPD8;ENPP3
75,KEGG_2021_Human,Pentose and glucuronate interconversions,4/34,0.2769936035370977,0.9999955952317446,0,0,1.5633736987465476,2.0069979717980675,KL;UGT2B11;UGT2B15;UGT2B4
76,KEGG_2021_Human,Glycosphingolipid biosynthesis,5/45,0.2780901175244091,0.9999955952317446,0,0,1.4658003826530612,1.8759460669707615,FUT9;B3GALT2;B3GNT3;ST3GAL5;ST6GALNAC6
77,KEGG_2021_Human,Amoebiasis,10/102,0.2806427801298501,0.9999955952317446,0,0,1.2750702383932793,1.6201968959118866,GNA14;CSF2;COL4A4;COL4A3;CD1E;CD1C;C8B;CD1B;C8A;CD1A
78,KEGG_2021_Human,Vitamin digestion and absorption,3/24,0.2914718380336531,0.9999955952317446,0,0,1.6747952684258416,2.064707517514412,CUBN;CBLIF;APOB
79,KEGG_2021_Human,Amphetamine addiction,7/69,0.2984953023915854,0.9999955952317446,0,0,1.3240534750545874,1.6007820861580822,CREB3L3;CREB3L1;PPP1R1B;CACNA1D;SLC6A3;GRIA4;GRIN1
80,KEGG_2021_Human,Relaxin signaling pathway,12/129,0.3153824602126782,0.9999955952317446,0,0,1.2030420999030864,1.3882735503398933,SHC3;CREB3L3;CREB3L1;COL4A4;COL4A3;RLN3;ARRB1;VEGFD;GNG11;RXFP2;INSL5;TGFBR2
81,KEGG_2021_Human,"Valine, leucine and isoleucine degradation",5/48,0.325325318792081,0.9999955952317446,0,0,1.363312766967252,1.530904282445128,ACAD8;ALDH2;AGXT2;AOX1;HMGCS2
82,KEGG_2021_Human,Thiamine metabolism,2/15,0.3326052510646709,0.9999955952317446,0,0,1.8032610292317488,1.9850278014276848,AK1;ALPG
83,KEGG_2021_Human,Mineral absorption,6/60,0.3326192823287772,0.9999955952317446,0,0,1.3027724597603347,1.4340355649513403,SLC34A3;SLC34A2;S100G;TF;SLC26A9;ATP1B1
84,KEGG_2021_Human,Folate biosynthesis,3/26,0.3358275333126168,0.9999955952317446,0,0,1.52899473829964,1.66837414421434,TPH2;PAH;ALPG
85,KEGG_2021_Human,"Neomycin, kanamycin and gentamicin biosynthesis",1/5,0.3360964613813458,0.9999955952317446,0,0,2.929866412213741,3.194600564846582,HKDC1
86,KEGG_2021_Human,Cocaine addiction,5/49,0.3412751314381597,0.9999955952317446,0,0,1.332255913729128,1.4322634224428716,CREB3L3;CREB3L1;PPP1R1B;SLC6A3;GRIN1
87,KEGG_2021_Human,Sphingolipid metabolism,5/49,0.3412751314381597,0.9999955952317446,0,0,1.332255913729128,1.4322634224428716,SMPD3;ASAH1;GAL3ST1;SPTLC3;SGMS2
88,KEGG_2021_Human,Dilated cardiomyopathy,9/96,0.3421110267608073,0.9999955952317446,0,0,1.213069935620425,1.301163019698925,CACNG6;TNNC1;ITGA10;ITGA1;ITGA8;CACNA2D2;CACNA1D;AGT;ITGA9
89,KEGG_2021_Human,Arginine and proline metabolism,5/50,0.3572777434652383,0.9999955952317446,0,0,1.3025793650793651,1.340669139191591,AOC1;ALDH2;CARNS1;PRODH;PRODH2
90,KEGG_2021_Human,Cholesterol metabolism,5/50,0.3572777434652383,0.9999955952317446,0,0,1.3025793650793651,1.340669139191591,NPC2;APOH;LPL;LRP2;APOB
91,KEGG_2021_Human,Cysteine and methionine metabolism,5/50,0.3572777434652383,0.9999955952317446,0,0,1.3025793650793651,1.340669139191591,AHCYL2;BHMT;AGXT2;TAT;BHMT2
92,KEGG_2021_Human,Coronavirus disease,20/232,0.367772287210763,0.9999955952317446,0,0,1.106501111664581,1.1068234543516842,FGB;NRP1;FGA;CSF2;FGG;TMPRSS2;C8B;F2;C8A;IL2;C2;C4B;C3;C4A;C5;C6;AGTR1;IL6ST;CFB;TLR3
93,KEGG_2021_Human,Ovarian steroidogenesis,5/51,0.3733047685332985,0.9999955952317446,0,0,1.2741931011535048,1.25553906596712,LHCGR;PLA2G4A;CGA;BMP6;CYP17A1
94,KEGG_2021_Human,Butanoate metabolism,3/28,0.3800278124829589,0.9999955952317446,0,0,1.4065222929936303,1.3608255626347676,ACSM3;ACSM1;HMGCS2
95,KEGG_2021_Human,"Glycine, serine and threonine metabolism",4/40,0.3866984361113236,0.9999955952317446,0,0,1.302386516535656,1.2374106154615143,DMGDH;BHMT;AGXT2;CHDH
96,KEGG_2021_Human,Vitamin B6 metabolism,1/6,0.3883254502282771,0.9999955952317446,0,0,2.343765903307888,2.2169951252261515,AOX1
97,KEGG_2021_Human,Adrenergic signaling in cardiomyocytes,13/150,0.3997288385546803,0.9999955952317446,0,0,1.112530413625304,1.0201557510693933,TNNC1;CACNA2D2;CACNA1D;ATP1B1;ADRA1B;AGT;CACNG6;CREB3L3;CREB3L1;KCNQ1;AGTR1;SCN7A;AGTR2
98,KEGG_2021_Human,Inflammatory bowel disease,6/65,0.4044625030936142,0.9999955952317446,0,0,1.1920435248180157,1.0790333239462802,HLA-DMA;HLA-DRB5;RORC;IL2;HLA-DPA1;HLA-DQB1
99,KEGG_2021_Human,Fatty acid biosynthesis,2/18,0.4194407142643577,0.9999955952317446,0,0,1.46491088478676,1.2727630474094616,OLAH;ACSL5
100,KEGG_2021_Human,Pentose phosphate pathway,3/30,0.4235519540792648,0.9999955952317446,0,0,1.3021939136588818,1.1186875682631685,RGN;ALDOB;FBP1
101,KEGG_2021_Human,Purine metabolism,11/129,0.4359206234448073,0.9999955952317446,0,0,1.0926832179517785,0.9072495310344832,GUCY2C;NT5E;PDE1C;NPR1;PDE4D;NT5C1A;AK1;PDE4C;ENTPD8;ENPP4;ENPP3
102,KEGG_2021_Human,PI3K-Akt signaling pathway,29/354,0.4373909538799788,0.9999955952317446,0,0,1.0461498605021922,0.8650904575657824,TNXB;CSF3R;EFNA5;THBS4;COMP;CREB3L3;FGF9;IBSP;ERBB4;CREB3L1;CHAD;KDR;ITGA1;VEGFD;GNG11;G6PC1;IL2;EPOR;EREG;GH2;COL4A4;EIF4E1B;ITGA10;COL4A3;FGF18;ITGA8;SGK2;MET;ITGA9
103,KEGG_2021_Human,Fatty acid degradation,4/43,0.4411505851062787,0.9999955952317446,0,0,1.2020068310699286,0.9836851271271588,ADH4;ALDH2;ADH1B;ACSL5
104,KEGG_2021_Human,Porphyrin and chlorophyll metabolism,4/43,0.4411505851062787,0.9999955952317446,0,0,1.2020068310699286,0.9836851271271588,UGT2B11;UGT2B15;UGT2B4;CP
105,KEGG_2021_Human,cGMP-PKG signaling pathway,14/167,0.4423261536551613,0.9999955952317446,0,0,1.0725662084376193,0.8749005845111401,OPRD1;MEF2C;TRPC6;NPR1;CACNA1D;ATP1B1;ADRA1B;MYLK3;KNG1;ADRA2A;CREB3L3;CREB3L1;ADORA1;AGTR1
106,KEGG_2021_Human,Galactose metabolism,3/31,0.4449234650873684,0.9999955952317446,0,0,1.2556187443130118,1.016866607158283,HKDC1;LCT;G6PC1
107,KEGG_2021_Human,Vasopressin-regulated water reabsorption,4/44,0.4590003677171484,0.9999955952317446,0,0,1.1718929254302104,0.9125580224315394,CREB3L3;CREB3L1;AQP4;AQP2
108,KEGG_2021_Human,Ras signaling pathway,19/232,0.4618472497752783,0.9999955952317446,0,0,1.0455102990314258,0.8076787357004429,SHC3;PLA2G12B;PLA2G1B;PLA2G2C;RASGRF1;PLA2G4A;PLAAT3;VEGFD;EFNA5;GNG11;GRIN1;FGF9;RASA4;PLA2G10;FGF18;KDR;PAK3;MET;PLA1A
109,KEGG_2021_Human,TGF-beta signaling pathway,8/94,0.4621055566947363,0.9999955952317446,0,0,1.0901850063154763,0.8415813284040302,GREM2;LEFTY1;AMHR2;LEFTY2;GDF5;BMP6;TGFBR2;BMP5
110,KEGG_2021_Human,Prolactin signaling pathway,6/70,0.4756842557279467,0.9999955952317446,0,0,1.098615985960434,0.8162727466899419,LHCGR;SHC3;CISH;CGA;ESR1;CYP17A1
